4,2,0.00072244,1,0.84501,-1.5054,-1.1518,4.2876,0.62619,0.31339,0.40073,0.22797,0.61723,0.69859
4,3,4.4058e-06,1,-1.6128,1.2472,-0.82189,6.7725,1.0099,0.74385,0.66221,1.0938,1.347,0.76897
4,4,0.00038815,1,0.29073,-0.31571,-0.11153,4.9287,0.43799,0.29289,1.1289,0.65119,0.22822,0.60579
4,5,8.464e-05,1,0.59189,-0.47611,0.52191,6.3169,1.3495,0.71808,1.2001,0.60282,0.86367,0.57149
4,6,0.039588,1,-0.080252,-0.76339,-1.4692,2.0494,0.76905,1.2196,0.98021,1.0432,1.1407,0.59578
4,7,2.7513e-07,1,-0.23152,0.61121,0.35101,8.8432,1.9174,1.7362,1.7902,1.7229,0.97933,1.7279
4,8,1.8115e-06,1,0.55977,0.54887,1.7974,8.9879,2.6805,1.9634,1.9474,2.5217,2.5463,2.0153
4,9,0.012614,1,0.7691,-1.6836,-1.2863,2.8716,0.83337,0.7379,1.241,1.2225,1.2161,0.70467
4,10,0.0012971,1,-0.28166,-0.30509,-1.4076,3.1768,1.0338,0.37979,0.41715,0.5051,1.0004,0.96119
5,1,4.1788e-05,1,0.82474,-1.3476,-0.50191,4.5994,0.26474,0.92214,0.79277,0.077297,0.92732,0.51259
5,2,0.00068111,1,0.84501,-1.5054,-1.1518,1.6695,0.72426,0.60664,1.2912,1.2953,0.5597,1.2448
5,3,0.59133,1,-1.6128,1.2472,-0.82189,-0.82844,0.99641,1.194,1.2792,0.61131,1.1408,1.075
5,4,0.0007729,1,0.29073,-0.31571,-0.11153,3.1637,0.29291,0.64834,0.6549,0.77098,0.52455,0.30973
5,5,9.823e-07,1,0.59189,-0.47611,0.52191,7.0145,1.8096,1.5701,1.8468,1.6966,1.9953,1.4969
5,6,0.35594,1,-0.080252,-0.76339,-1.4692,-0.89855,1.2222,1.5018,1.6042,0.97177,0.75834,1.1362
5,7,7.1643e-05,1,-0.23152,0.61121,0.35101,3.6551,1.56,0.97661,1.2533,1.1974,0.99882,0.9457
5,8,0.0021928,1,0.55977,0.54887,1.7974,4.0297,1.6288,1.1124,1.6005,1.1749,1.3595,1.6791
5,9,0.00029792,1,0.7691,-1.6836,-1.2863,2.6661,0.91424,0.98363,0.7278,0.9153,1.2449,0.54895
5,10,6.3962e-06,1,-0.28166,-0.30509,-1.4076,3.1718,1.6202,0.8984,1.1691,1.4188,1.3394,1.1486
6,1,3.9555e-07,1,0.82474,-1.3476,-0.50191,7.6459,1.613,0.89353,1.7302,1.2201,1.5304,0.99992
6,2,0.019433,1,0.84501,-1.5054,-1.1518,1.8638,0.74205,1.0753,0.91282,0.25368,0.55131,0.1279
6,3,0.00091888,1,-1.6128,1.2472,-0.82189,3.6995,0.58634,1.1972,0.70832,0.54336,0.775,0.51211
6,4,0.00073469,1,0.29073,-0.31571,-0.11153,3.9642,1.3559,1.2084,0.46687,0.95191,1.0714,0.684
6,5,1.0179e-05,1,0.59189,-0.47611,0.52191,6.0772,2.0306,1.7177,1.4583,1.633,2.0964,1.7772
6,6,2.0985e-05,1,-0.080252,-0.76339,-1.4692,4.3851,1.005,1.3972,1.0015,0.93025,1.4368,1.4128
6,7,7.929e-07,1,-0.23152,0.61121,0.35101,7.8205,1.3982,1.0154,1.776,0.96003,1.5933,1.3931
6,8,7.3871e-06,1,0.55977,0.54887,1.7974,9.276,1.962,1.4626,1.6053,1.2622,1.3165,1.3393
6,9,0.17988,1,0.7691,-1.6836,-1.2863,1.1027,0.96952,0.84191,1.092,0.85961,0.74613,1.1012
6,10,1.1834e-05,1,-0.28166,-0.30509,-1.4076,4.9433,1.025,1.3536,1.1953,0.77958,0.60544,1.4938
7,1,0.0080012,1,0.82474,-1.3476,-0.50191,1.7542,0.71682,1.1922,0.84277,1.0419,1.2979,0.45499
7,2,0.011816,1,0.84501,-1.5054,-1.1518,2.1097,0.66984,0.77815,0.36273,0.44066,0.42313,0.98566
7,3,0.29051,1,-1.6128,1.2472,-0.82189,0.68308,0.80056,1.1444,1.0972,1.0029,0.34707,0.82665
7,4,9.9921e-05,1,0.29073,-0.31571,-0.11153,4.5222,1.021,0.51444,0.91271,1.4021,1.2733,1.4801
7,5,1.5214e-07,1,0.59189,-0.47611,0.52191,9.0135,1.63,1.4632,1.1776,1.2157,1.3462,1.5695
7,6,0.34825,1,-0.080252,-0.76339,-1.4692,-0.063632,1.5234,1.5159,1.2363,1.0297,1.596,1.5044
7,7,4.6432e-06,1,-0.23152,0.61121,0.35101,6.8155,1.0319,0.48944,0.68977,1.0931,0.89841,0.84749
7,8,1.8714e-06,1,0.55977,0.54887,1.7974,9.1169,1.9868,2.0848,1.9136,2.1915,1.5757,1.7501
7,9,7.804e-07,1,0.7691,-1.6836,-1.2863,5.5447,1.0992,1.3688,1.0922,1.3789,0.6363,1.567
7,10,1.6423e-06,1,-0.28166,-0.30509,-1.4076,5.3515,1.2897,0.93159,0.39472,0.54307,0.85803,0.64291
8,1,0.0068155,1,0.82474,-1.3476,-0.50191,3.4326,0.61061,0.26667,1.0991,0.3776,0.98884,0.48611
8,2,0.0001069,1,0.84501,-1.5054,-1.1518,4.501,1.4538,0.95634,0.93407,1.3555,1.4387,0.97637
8,3,6.051e-05,1,-1.6128,1.2472,-0.82189,5.8568,0.48934,0.4625,1.1283,0.55692,1.1903,1.0269
8,4,8.5172e-07,1,0.29073,-0.31571,-0.11153,7.4392,1.4996,1.434,1.9955,1.3187,1.2686,1.19
8,5,1.3746e-06,1,0.59189,-0.47611,0.52191,8.3222,1.6472,1.7161,1.6286,1.5346,1.1365,1.6757
8,6,1.1426e-05,1,-0.080252,-0.76339,-1.4692,5.8027,0.37808,0.76785,1.1238,1.0933,1.0395,0.71742
8,7,4.6919e-06,1,-0.23152,0.61121,0.35101,8.047,0.87434,0.64445,0.406,1.3,0.53529,1.1126
8,8,2.7094e-09,1,0.55977,0.54887,1.7974,13.352,2.9816,2.2681,2.6318,2.399,2.6719,3.0021
8,9,0.016246,1,0.7691,-1.6836,-1.2863,2.3704,0.20131,1.0639,1.1391,0.82739,0.52443,0.98809
8,10,0.00016604,1,-0.28166,-0.30509,-1.4076,4.584,0.83598,0.47332,0.63906,0.26226,0.43359,0.19219
9,1,0.001396,1,0.82474,-1.3476,-0.50191,3.9833,0.99041,0.87379,0.41186,0.5283,1.051,0.90145
9,2,2.4158e-05,1,0.84501,-1.5054,-1.1518,6.0804,0.60526,0.49038,0.85291,0.95439,0.46878,0.38343
9,3,1.5216e-07,1,-1.6128,1.2472,-0.82189,8.6631,1.099,1.2202,1.3256,0.94683,1.241,0.82686
9,4,0.00053404,1,0.29073,-0.31571,-0.11153,4.5462,0.39852,0.45029,0.37899,1.0988,0.45324,0.65365
9,5,0.00082338,1,0.59189,-0.47611,0.52191,5.2058,0.7243,0.90556,0.59554,0.43668,0.37824,0.72228
9,6,0.00039764,1,-0.080252,-0.76339,-1.4692,3.5748,0.41611,0.85718,0.27045,0.39443,1.1782,0.40652
9,7,2.7524e-09,1,-0.23152,0.61121,0.35101,11.352,2.2309,1.3087,2.2011,1.8298,1.8754,2.0625
9,8,4.6997e-07,1,0.55977,0.54887,1.7974,10.924,1.9444,1.5794,1.6635,1.3458,1.944,2.1939
9,9,1.4186e-05,1,0.7691,-1.6836,-1.2863,5.6472,1.0817,0.64421,1.1821,0.9799,1.0595,0.97098
9,10,0.024253,1,-0.28166,-0.30509,-1.4076,2.0742,0.57084,0.59238,0.33897,0.46369,1.1367,0.61469
10,1,4.9431e-05,1,0.82474,-1.3476,-0.50191,4.9372,0.75239,0.84165,0.72666,0.96229,1.0803,0.76173
10,2,3.1892e-06,1,0.84501,-1.5054,-1.1518,6.9092,0.88503,1.0625,0.46464,0.71526,0.69882,0.89369
10,3,4.448e-05,1,-1.6128,1.2472,-0.82189,5.5332,1.1584,1.0266,0.72393,0.93125,0.49014,0.70606
10,4,0.0055108,1,0.29073,-0.31571,-0.11153,2.3373,1.749,1.0283,1.7898,1.2614,1.4723,1.3866
10,5,2.7857e-06,1,0.59189,-0.47611,0.52191,7.0999,2.0846,1.8915,2.0416,1.8659,1.2874,1.9543
10,6,1.7398e-05,1,-0.080252,-0.76339,-1.4692,5.3652,0.39084,1.0824,0.56587,0.43405,0.92623,1.1276
10,7,6.7246e-07,1,-0.23152,0.61121,0.35101,8.0266,1.7498,1.656,1.4385,2.0075,1.1101,1.1526
10,8,4.3482e-06,1,0.55977,0.54887,1.7974,8.773,1.6173,1.9717,2.5136,2.1695,1.9971,1.9032
10,9,0.073407,1,0.7691,-1.6836,-1.2863,1.3708,0.76372,0.3343,0.47284,0.85422,0.35214,0.20798
10,10,0.0019241,1,-0.28166,-0.30509,-1.4076,2.6263,0.87359,0.63462,1.0234,0.96754,1.4024,0.6435
11,1,6.3143e-06,1,0.82474,-1.3476,-0.50191,5.768,1.3592,0.9569,1.3826,1.3846,0.80663,1.283
11,2,0.0764,1,0.84501,-1.5054,-1.1518,1.0556,0.69658,0.81989,0.14119,0.55816,0.21812,0.32313
11,3,2.0489e-06,1,-1.6128,1.2472,-0.82189,6.2253,1.2756,1.6553,1.7644,0.91364,1.7235,1.7073
11,4,0.0010937,1,0.29073,-0.31571,-0.11153,3.6302,0.78129,0.5699,0.65529,1.0119,1.1359,1.0865
11,5,0.0068113,1,0.59189,-0.47611,0.52191,2.8194,0.68858,0.84471,1.0142,1.0336,1.0028,0.87649
11,6,4.08e-06,1,-0.080252,-0.76339,-1.4692,4.6828,0.94064,1.0577,0.49003,1.0427,1.3557,1.2113
11,7,7.5962e-08,1,-0.23152,0.61121,0.35101,8.19,2.0134,2.2434,1.6582,1.9872,2.1053,2.2638
11,8,1.3647e-06,1,0.55977,0.54887,1.7974,9.3618,1.6662,1.4991,1.8056,1.5468,2.035,2.008
11,9,0.44154,1,0.7691,-1.6836,-1.2863,-0.68047,0.606,0.64554,0.55386,0.78842,0.33335,0.72249
11,10,0.00083202,1,-0.28166,-0.30509,-1.4076,2.3451,1.0299,0.66659,0.70048,0.99939,0.5367,0.80698
12,1,2.2682e-06,1,0.82474,-1.3476,-0.50191,7.2904,1.0507,0.56492,0.25865,0.92749,0.48153,0.19765
12,2,0.014863,1,0.84501,-1.5054,-1.1518,1.5853,1.0069,1.0819,0.5898,0.86481,0.59384,0.3786
12,3,0.00085427,1,-1.6128,1.2472,-0.82189,3.5685,0.98335,1.3463,1.3161,1.3175,1.1768,0.63174
12,4,7.5707e-05,1,0.29073,-0.31571,-0.11153,4.1121,1.6374,1.7535,1.3128,1.3957,1.5355,1.0243
12,5,1.6354e-05,1,0.59189,-0.47611,0.52191,5.9497,1.0146,1.2847,1.5388,0.91205,1.0544,1.171
12,6,0.00091056,1,-0.080252,-0.76339,-1.4692,1.9194,0.84384,1.6021,1.1977,1.3593,1.5886,0.84078
12,7,0.00012855,1,-0.23152,0.61121,0.35101,4.0886,1.0807,0.60535,1.2208,1.0156,0.72759,0.59067
12,8,7.5216e-08,1,0.55977,0.54887,1.7974,10.194,2.1163,1.8514,2.4465,1.6183,2.3801,2.2205
12,9,0.63596,1,0.7691,-1.6836,-1.2863,-1.7886,0.95041,0.66693,0.58102,0.62227,1.0984,1.2891
12,10,0.0014681,1,-0.28166,-0.30509,-1.4076,0.98586,0.44925,1.0489,0.21634,0.51008,0.82607,1.0507
13,1,8.1832e-05,1,0.82474,-1.3476,-0.50191,5.2494,0.3167,0.35299,0.82224,0.70689,0.51204,0.22001
13,2,0.0045705,1,0.84501,-1.5054,-1.1518,2.7362,0.087293,0.95517,0.71995,0.97587,0.18821,0.96624
13,3,4.6016e-05,1,-1.6128,1.2472,-0.82189,4.7931,1.1059,1.4941,1.1461,1.4561,1.2895,1.5059
13,4,3.9109e-06,1,0.29073,-0.31571,-0.11153,6.6749,1.0806,1.667,0.97419,1.0084,1.0648,1.2383
13,5,0.00065594,1,0.59189,-0.47611,0.52191,4.4223,0.6758,1.0021,1.5121,1.082,1.2159,0.73276
13,6,0.00029391,1,-0.080252,-0.76339,-1.4692,3.5214,0.93376,0.25006,0.54133,0.72515,0.70585,0.24487
13,7,4.8744e-06,1,-0.23152,0.61121,0.35101,6.1409,1.1243,1.1981,1.5831,1.1184,1.659,2.0824
13,8,3.5423e-05,1,0.55977,0.54887,1.7974,7.7999,1.3234,1.3278,1.4114,1.8282,1.2538,1.1573
13,9,0.2867,1,0.7691,-1.6836,-1.2863,0.47394,0.8303,0.85495,1.1862,0.60644,0.84268,1.2557
13,10,0.0017485,1,-0.28166,-0.30509,-1.4076,2.4605,0.80242,1.0824,0.69424,0.35031,0.97328,0.36608
14,1,0.0030997,1,0.82474,-1.3476,-0.50191,3.2273,0.94189,1.1195,0.90577,0.37177,0.66202,0.49262
14,2,0.3447,1,0.84501,-1.5054,-1.1518,0.85987,0.57162,1.468,0.4942,0.5805,0.83043,0.69286
14,3,0.0071248,1,-1.6128,1.2472,-0.82189,3.1044,0.25694,0.71565,1.0095,0.5338,0.047071,0.92852
14,4,6.6118e-07,1,0.29073,-0.31571,-0.11153,7.2701,1.3768,1.0623,1.0901,1.6389,1.189,1.671
14,5,0.00033655,1,0.59189,-0.47611,0.52191,4.7411,1.3684,0.47277,0.45341,1.4185,1.3488,0.93177
14,6,3.0564e-05,1,-0.080252,-0.76339,-1.4692,4.058,0.58575,1.1846,0.76411,0.6517,0.91387,0.56405
14,7,0.00017799,1,-0.23152,0.61121,0.35101,5.01,0.58745,1.2577,1.3168,1.0461,1.2676,0.99211
14,8,8.6997e-06,1,0.55977,0.54887,1.7974,8.2781,2.1174,1.7554,1.6357,2.2366,2.1418,2.2248
14,9,0.024941,1,0.7691,-1.6836,-1.2863,1.5006,1.217,0.46062,1.0128,0.37381,0.34827,0.96864
14,10,0.0046777,1,-0.28166,-0.30509,-1.4076,2.5709,0.73043,0.845,1.1874,0.85906,0.64735,1.0924
15,1,1.6429e-06,1,0.82474,-1.3476,-0.50191,6.246,1.8,1.5149,1.701,1.7819,1.6044,1.596
15,2,0.0050692,1,0.84501,-1.5054,-1.1518,2.4391,0.67538,0.281,0.52722,0.53216,0.90972,0.062779
15,3,0.00055452,1,-1.6128,1.2472,-0.82189,3.7353,0.66754,1.2718,0.5192,1.4557,1.1698,0.60479
15,4,0.00096357,1,0.29073,-0.31571,-0.11153,3.4382,1.32,0.55943,1.1739,1.0071,0.69243,0.6946
15,5,0.010798,1,0.59189,-0.47611,0.52191,2.227,1.5042,1.6772,0.91298,0.8486,1.0814,1.4315
15,6,0.0023016,1,-0.080252,-0.76339,-1.4692,2.9616,0.79078,1.0381,0.67055,0.63755,1.0267,1.0175
15,7,0.0013902,1,-0.23152,0.61121,0.35101,3.4705,0.86822,0.65636,1.1534,1.5343,1.2366,1.0703
15,8,6.8812e-07,1,0.55977,0.54887,1.7974,8.7338,2.4757,2.6888,2.7949,2.4299,2.5581,2.0359
15,9,0.40693,1,0.7691,-1.6836,-1.2863,0.24744,1.3065,0.61786,0.81269,1.4334,0.65436,0.5133
15,10,1.1338e-08,1,-0.28166,-0.30509,-1.4076,9.1003,1.1556,0.45441,0.97426,1.1108,0.88763,1.0315
16,1,0.0071024,1,0.82474,-1.3476,-0.50191,2.8906,0.23767,0.7133,0.78833,0.55876,0.93007,1.1314
16,2,3.5337e-05,1,0.84501,-1.5054,-1.1518,6.0154,0.2445,0.29052,1.1756,0.87551,0.415,0.82848
16,3,0.00079341,1,-1.6128,1.2472,-0.82189,4.326,0.29496,0.75014,1.0674,0.59269,0.89589,0.32074
16,4,1.0082e-05,1,0.29073,-0.31571,-0.11153,5.847,1.9208,1.1013,1.3585,1.8183,1.7292,2.0517
16,5,0.0055525,1,0.59189,-0.47611,0.52191,3.2786,0.73635,1.1484,1.0434,0.67406,1.3932,1.1713
16,6,0.0008649,1,-0.080252,-0.76339,-1.4692,3.3028,0.84364,0.41556,1.1703,0.89988,0.87715,0.65403
16,7,6.0085e-05,1,-0.23152,0.61121,0.35101,6.4706,0.45153,0.79239,0.48439,0.63866,0.712,0.75345
16,8,5.5491e-07,1,0.55977,0.54887,1.7974,10.183,1.8322,1.7079,2.2412,1.972,2.5413,2.267
16,9,1.8431e-05,1,0.7691,-1.6836,-1.2863,5.7279,0.60977,0.38132,0.83486,1.1269,0.51588,1.036
16,10,1.8877e-05,1,-0.28166,-0.30509,-1.4076,5.2636,1.1049,1.6043,1.2968,1.4379,1.1731,0.91884
17,1,4.1204e-06,1,0.82474,-1.3476,-0.50191,6.8382,1.5429,1.4899,1.0678,0.72375,1.1934,1.1728
17,2,0.0070284,1,0.84501,-1.5054,-1.1518,3.1274,0.98139,0.62912,0.27588,0.4774,0.56377,0.35929
17,3,0.00028428,1,-1.6128,1.2472,-0.82189,4.4082,0.61964,1.0179,1.0645,0.98501,0.65464,1.0173
17,4,1.639e-06,1,0.29073,-0.31571,-0.11153,6.9522,1.762,1.55,1.8841,1.5234,1.9175,1.636
17,5,1.0025e-07,1,0.59189,-0.47611,0.52191,9.4156,1.9587,1.8142,1.7817,1.6047,1.5858,2.0881
17,6,0.0094178,1,-0.080252,-0.76339,-1.4692,2.7847,0.74871,0.45825,0.49232,0.85314,1.2251,0.90883
17,7,1.77e-05,1,-0.23152,0.61121,0.35101,6.8492,1.3362,0.66615,1.2675,0.57619,0.86473,1.4667
17,8,7.1396e-06,1,0.55977,0.54887,1.7974,9.4802,1.4604,1.5914,1.703,1.5748,2.0062,1.1583
17,9,0.0071763,1,0.7691,-1.6836,-1.2863,1.9076,0.45331,1.1555,1.0585,0.52372,1.2527,0.99206
17,10,0.00047098,1,-0.28166,-0.30509,-1.4076,3.9415,0.23255,0.48787,0.15775,0.63637,0.33407,1.0343
18,1,3.9267e-07,1,0.82474,-1.3476,-0.50191,7.6555,1.4953,1.6142,1.2247,1.3692,1.6482,1.3888
18,2,1.3397e-05,1,0.84501,-1.5054,-1.1518,5.4449,0.6469,1.3557,1.4786,1.2794,1.4386,1.449
18,3,1.9004e-06,1,-1.6128,1.2472,-0.82189,7.2116,0.37424,1.207,0.36782,0.82777,0.30779,1.1046
18,4,0.00020172,1,0.29073,-0.31571,-0.11153,4.9011,0.49299,1.0316,0.65759,1.016,0.68288,0.28688
18,5,3.4457e-09,1,0.59189,-0.47611,0.52191,11.222,1.7447,1.8236,2.1454,2.2664,2.1779,1.6389
18,6,0.00010304,1,-0.080252,-0.76339,-1.4692,2.275,0.52205,0.57751,0.50274,0.80237,0.94831,1.1463
18,7,1.4876e-07,1,-0.23152,0.61121,0.35101,6.9506,1.9998,1.1319,1.458,1.3538,1.15,1.5006
18,8,2.6868e-07,1,0.55977,0.54887,1.7974,8.5033,1.964,1.8924,2.0335,1.8219,2.1941,2.6404
18,9,0.66426,1,0.7691,-1.6836,-1.2863,-1.8223,0.63735,1.2506,0.83835,0.70057,1.3087,1.0917
18,10,0.011332,1,-0.28166,-0.30509,-1.4076,0.36065,0.76319,0.69097,0.88297,1.1872,0.85324,1.0058
19,1,0.4462,1,0.82474,-1.3476,-0.50191,-0.085369,0.43286,0.57649,0.61857,0.25531,0.92183,0.56564
19,2,2.7076e-08,1,0.84501,-1.5054,-1.1518,8.052,0.88416,0.84584,1.0559,0.86994,1.0623,1.5387
19,3,0.0001731,1,-1.6128,1.2472,-0.82189,4.6152,0.90608,0.85281,0.94545,0.8385,1.0088,0.4827
19,4,5.0362e-06,1,0.29073,-0.31571,-0.11153,5.1957,1.3605,1.0707,1.1074,1.4434,1.1616,1.6528
19,5,1.902e-07,1,0.59189,-0.47611,0.52191,7.5307,1.4848,1.9857,2.0654,1.692,1.3977,1.7827
19,6,0.30203,1,-0.080252,-0.76339,-1.4692,-0.11088,0.63273,1.5378,0.70932,0.69399,0.70891,1.222
19,7,2.5752e-07,1,-0.23152,0.61121,0.35101,7.2954,1.5824,1.7595,1.7601,1.1879,1.8664,1.5747
19,8,3.5173e-07,1,0.55977,0.54887,1.7974,10.106,1.3284,1.7838,1.7403,1.4031,1.3104,1.2343
19,9,0.00017296,1,0.7691,-1.6836,-1.2863,2.9224,0.31186,0.55291,0.5593,0.5651,0.72335,0.95617
19,10,0.0152,1,-0.28166,-0.30509,-1.4076,1.2792,0.73445,0.91928,1.4093,0.93322,0.61358,0.57569
20,1,5.9606e-07,1,0.82474,-1.3476,-0.50191,7.3058,1.8943,1.2167,1.6588,1.5392,1.2931,1.4823
20,2,0.044163,1,0.84501,-1.5054,-1.1518,2.2345,0.84227,0.52777,0.41739,1.2678,0.5973,1.3243
20,3,0.1171,1,-1.6128,1.2472,-0.82189,1.9775,0.50118,0.73438,0.66996,0.8208,0.36066,0.98183
20,4,3.2602e-05,1,0.29073,-0.31571,-0.11153,5.3269,1.5395,0.83359,1.1475,1.3252,1.739,0.80696
20,5,4.74e-06,1,0.59189,-0.47611,0.52191,6.6785,2.0424,1.6683,2.1416,2.0817,1.4884,2.2049
20,6,4.0181e-05,1,-0.080252,-0.76339,-1.4692,5.2511,0.31114,0.057693,0.71786,0.99897,0.17433,0.70905
20,7,6.9932e-07,1,-0.23152,0.61121,0.35101,7.9748,1.8994,1.1617,1.6395,1.1811,1.5045,1.4571
20,8,6.6834e-05,1,0.55977,0.54887,1.7974,6.4392,2.6854,2.2834,1.7233,2.5166,2.2003,2.3632
20,9,2.16e-05,1,0.7691,-1.6836,-1.2863,4.8312,1.5562,1.5162,0.67521,1.574,1.4694,1.2514
20,10,5.5308e-07,1,-0.28166,-0.30509,-1.4076,6.9704,1.5825,0.84618,1.0021,1.5301,0.85001,0.86388
21,1,6.3781e-06,1,0.82474,-1.3476,-0.50191,6.6815,0.48716,1.0121,1.0288,0.83438,1.4168,1.4045
21,2,0.014091,1,0.84501,-1.5054,-1.1518,2.1961,0.54967,0.54549,0.47528,0.28817,0.65399,0.70345
21,3,4.1318e-05,1,-1.6128,1.2472,-0.82189,5.2406,1.3448,1.0225,1.0738,1.1725,1.5618,0.87132
21,4,1.039e-05,1,0.29073,-0.31571,-0.11153,6.4641,0.71598,1.3866,1.5524,0.93936,0.75902,1.2601
21,5,0.00030764,1,0.59189,-0.47611,0.52191,4.681,1.789,1.709,1.203,1.1192,1.1953,1.427
21,6,0.14736,1,-0.080252,-0.76339,-1.4692,0.65949,0.55337,1.1019,0.5913,0.81077,0.94323,0.86256
21,7,4.1836e-06,1,-0.23152,0.61121,0.35101,6.4393,1.1176,1.2006,1.692,1.3516,1.5211,1.7518
21,8,0.00016417,1,0.55977,0.54887,1.7974,7.1161,1.3946,1.3522,1.4942,1.0636,1.486,1.5896
21,9,2.4124e-06,1,0.7691,-1.6836,-1.2863,5.7728,1.2255,1.5768,1.4596,0.7713,1.1633,1.464
21,10,0.015066,1,-0.28166,-0.30509,-1.4076,1.8081,0.17421,0.52963,1.0131,0.94411,0.63544,0.90312
22,1,3.1716e-06,1,0.82474,-1.3476,-0.50191,5.799,0.86126,1.3557,0.91648,1.5392,1.7343,1.5928
22,2,0.07014,1,0.84501,-1.5054,-1.1518,0.7695,0.51751,0.35391,0.64102,1.016,0.96585,0.61036
22,3,1.2071e-06,1,-1.6128,1.2472,-0.82189,6.702,1.5472,0.96127,1.2674,1.3933,0.83267,1.0262
22,4,9.9687e-07,1,0.29073,-0.31571,-0.11153,6.4137,1.4145,1.2148,1.2934,1.6845,1.8539,1.8911
22,5,9.3806e-05,1,0.59189,-0.47611,0.52191,5.7396,1.1322,0.57425,0.50754,0.97011,0.79405,0.94813
22,6,0.57268,1,-0.080252,-0.76339,-1.4692,-0.5656,1.4281,1.1593,1.0531,1.3149,1.3418,0.97484
22,7,1.9618e-06,1,-0.23152,0.61121,0.35101,6.3101,1.2917,1.7139,1.7667,1.6825,1.8696,1.7951
22,8,1.0766e-06,1,0.55977,0.54887,1.7974,9.6766,1.3419,1.779,1.5537,1.8275,1.6544,1.3862
